"tab_code","表章項目","area_code","都道府県","time_code","時間軸(年次)","unit","value"
"10270","婚姻件数","25000","滋賀県","1955000000","1955年","件","6496"
"10270","婚姻件数","25000","滋賀県","1950000000","1950年","件","6743"
"10270","婚姻件数","25000","滋賀県","1947000000","1947年","件","9594"
"10270","婚姻件数","25000","滋賀県","1935000000","1935年","件","6492"
"10270","婚姻件数","26000","京都府","2024000000","2024年","件","9037"
"10270","婚姻件数","26000","京都府","2023000000","2023年","件","8731"
"10270","婚姻件数","26000","京都府","2022000000","2022年","件","9571"
"10270","婚姻件数","26000","京都府","2021000000","2021年","件","9417"
"10270","婚姻件数","26000","京都府","2020000000","2020年","件","10197"
"10270","婚姻件数","26000","京都府","2019000000","2019年","件","11497"
"10270","婚姻件数","26000","京都府","2018000000","2018年","件","11491"
"10270","婚姻件数","26000","京都府","2017000000","2017年","件","11875"
"10270","婚姻件数","26000","京都府","2016000000","2016年","件","12143"
"10270","婚姻件数","26000","京都府","2015000000","2015年","件","12460"
"10270","婚姻件数","26000","京都府","2014000000","2014年","件","12672"
"10270","婚姻件数","26000","京都府","2013000000","2013年","件","12748"
"10270","婚姻件数","26000","京都府","2010000000","2010年","件","13664"
"10270","婚姻件数","26000","京都府","2005000000","2005年","件","14030"
"10270","婚姻件数","26000","京都府","2000000000","2000年","件","15781"
"10270","婚姻件数","26000","京都府","1995000000","1995年","件","15887"
"10270","婚姻件数","26000","京都府","1990000000","1990年","件","14337"
"10270","婚姻件数","26000","京都府","1985000000","1985年","件","14932"
"10270","婚姻件数","26000","京都府","1980000000","1980年","件","15916"
"10270","婚姻件数","26000","京都府","1975000000","1975年","件","20514"
"10270","婚姻件数","26000","京都府","1970000000","1970年","件","22621"
"10270","婚姻件数","26000","京都府","1965000000","1965年","件","20310"
"10270","婚姻件数","26000","京都府","1960000000","1960年","件","17709"
"10270","婚姻件数","26000","京都府","1955000000","1955年","件","14079"
"10270","婚姻件数","26000","京都府","1950000000","1950年","件","13643"
"10270","婚姻件数","26000","京都府","1947000000","1947年","件","18294"
"10270","婚姻件数","26000","京都府","1935000000","1935年","件","12286"
"10270","婚姻件数","27000","大阪府","2024000000","2024年","件","39387"
"10270","婚姻件数","27000","大阪府","2023000000","2023年","件","38513"
"10270","婚姻件数","27000","大阪府","2022000000","2022年","件","40362"
"10270","婚姻件数","27000","大阪府","2021000000","2021年","件","39005"
"10270","婚姻件数","27000","大阪府","2020000000","2020年","件","40989"
"10270","婚姻件数","27000","大阪府","2019000000","2019年","件","46395"
"10270","婚姻件数","27000","大阪府","2018000000","2018年","件","44365"
"10270","婚姻件数","27000","大阪府","2017000000","2017年","件","45469"
"10270","婚姻件数","27000","大阪府","2016000000","2016年","件","46187"
"10270","婚姻件数","27000","大阪府","2015000000","2015年","件","46690"
"10270","婚姻件数","27000","大阪府","2014000000","2014年","件","46934"
"10270","婚姻件数","27000","大阪府","2013000000","2013年","件","48596"
"10270","婚姻件数","27000","大阪府","2010000000","2010年","件","51242"
"10270","婚姻件数","27000","大阪府","2005000000","2005年","件","51744"
"10270","婚姻件数","27000","大阪府","2000000000","2000年","件","59969"
"10270","婚姻件数","27000","大阪府","1995000000","1995年","件","64181"
"10270","婚姻件数","27000","大阪府","1990000000","1990年","件","57436"
"10270","婚姻件数","27000","大阪府","1985000000","1985年","件","55763"
"10270","婚姻件数","27000","大阪府","1980000000","1980年","件","57858"
"10270","婚姻件数","27000","大阪府","1975000000","1975年","件","74643"
"10270","婚姻件数","27000","大阪府","1970000000","1970年","件","93194"
"10270","婚姻件数","27000","大阪府","1965000000","1965年","件","83844"
"10270","婚姻件数","27000","大阪府","1960000000","1960年","件","60565"
"10270","婚姻件数","27000","大阪府","1955000000","1955年","件","38674"
"10270","婚姻件数","27000","大阪府","1950000000","1950年","件","32422"
"10270","婚姻件数","27000","大阪府","1947000000","1947年","件","34328"
"10270","婚姻件数","27000","大阪府","1935000000","1935年","件","27526"
"10270","婚姻件数","28000","兵庫県","2024000000","2024年","件","19676"
"10270","婚姻件数","28000","兵庫県","2023000000","2023年","件","19629"
"10270","婚姻件数","28000","兵庫県","2022000000","2022年","件","20844"
"10270","婚姻件数","28000","兵庫県","2021000000","2021年","件","20938"
"10270","婚姻件数","28000","兵庫県","2020000000","2020年","件","21964"
"10270","婚姻件数","28000","兵庫県","2019000000","2019年","件","25109"
"10270","婚姻件数","28000","兵庫県","2018000000","2018年","件","24532"
"10270","婚姻件数","28000","兵庫県","2017000000","2017年","件","25482"
"10270","婚姻件数","28000","兵庫県","2016000000","2016年","件","25809"
"10270","婚姻件数","28000","兵庫県","2015000000","2015年","件","26422"
"10270","婚姻件数","28000","兵庫県","2014000000","2014年","件","26941"
"10270","婚姻件数","28000","兵庫県","2013000000","2013年","件","27826"
"10270","婚姻件数","28000","兵庫県","2010000000","2010年","件","29752"
"10270","婚姻件数","28000","兵庫県","2005000000","2005年","件","30236"
"10270","婚姻件数","28000","兵庫県","2000000000","2000年","件","34587"
"10270","婚姻件数","28000","兵庫県","1995000000","1995年","件","33492"
"10270","婚姻件数","28000","兵庫県","1990000000","1990年","件","31470"
"10270","婚姻件数","28000","兵庫県","1985000000","1985年","件","31544"
"10270","婚姻件数","28000","兵庫県","1980000000","1980年","件","33280"
"10270","婚姻件数","28000","兵庫県","1975000000","1975年","件","41916"
"10270","婚姻件数","28000","兵庫県","1970000000","1970年","件","48698"
"10270","婚姻件数","28000","兵庫県","1965000000","1965年","件","43075"
"10270","婚姻件数","28000","兵庫県","1960000000","1960年","件","37032"
"10270","婚姻件数","28000","兵庫県","1955000000","1955年","件","29964"
"10270","婚姻件数","28000","兵庫県","1950000000","1950年","件","28686"
"10270","婚姻件数","28000","兵庫県","1947000000","1947年","件","32971"
"10270","婚姻件数","28000","兵庫県","1935000000","1935年","件","22054"
"10270","婚姻件数","29000","奈良県","2024000000","2024年","件","3856"
"10270","婚姻件数","29000","奈良県","2023000000","2023年","件","4019"
"10270","婚姻件数","29000","奈良県","2022000000","2022年","件","4205"
"10270","婚姻件数","29000","奈良県","2021000000","2021年","件","4435"
"10270","婚姻件数","29000","奈良県","2020000000","2020年","件","4574"
"10270","婚姻件数","29000","奈良県","2019000000","2019年","件","5249"
"10270","婚姻件数","29000","奈良県","2018000000","2018年","件","5234"
"10270","婚姻件数","29000","奈良県","2017000000","2017年","件","5492"
"10270","婚姻件数","29000","奈良県","2016000000","2016年","件","5628"
"10270","婚姻件数","29000","奈良県","2015000000","2015年","件","5691"
"10270","婚姻件数","29000","奈良県","2014000000","2014年","件","6002"
"10270","婚姻件数","29000","奈良県","2013000000","2013年","件","6143"
"10270","婚姻件数","29000","奈良県","2010000000","2010年","件","6595"
"10270","婚姻件数","29000","奈良県","2005000000","2005年","件","6915"
"10270","婚姻件数","29000","奈良県","2000000000","2000年","件","8094"
"10270","婚姻件数","29000","奈良県","1995000000","1995年","件","8702"
"10270","婚姻件数","29000","奈良県","1990000000","1990年","件","7506"
"10270","婚姻件数","29000","奈良県","1985000000","1985年","件","7359"
"10270","婚姻件数","29000","奈良県","1980000000","1980年","件","7741"
"10270","婚姻件数","29000","奈良県","1975000000","1975年","件","8680"
"10270","婚姻件数","29000","奈良県","1970000000","1970年","件","9045"
"10270","婚姻件数","29000","奈良県","1965000000","1965年","件","7753"
"10270","婚姻件数","29000","奈良県","1960000000","1960年","件","6739"
"10270","婚姻件数","29000","奈良県","1955000000","1955年","件","6051"
"10270","婚姻件数","29000","奈良県","1950000000","1950年","件","6768"
"10270","婚姻件数","29000","奈良県","1947000000","1947年","件","9916"
"10270","婚姻件数","29000","奈良県","1935000000","1935年","件","5501"
"10270","婚姻件数","30000","和歌山県","2024000000","2024年","件","2966"
"10270","婚姻件数","30000","和歌山県","2023000000","2023年","件","2944"
"10270","婚姻件数","30000","和歌山県","2022000000","2022年","件","3193"
"10270","婚姻件数","30000","和歌山県","2021000000","2021年","件","3264"
"10270","婚姻件数","30000","和歌山県","2020000000","2020年","件","3527"
"10270","婚姻件数","30000","和歌山県","2019000000","2019年","件","3860"
"10270","婚姻件数","30000","和歌山県","2018000000","2018年","件","3785"
"10270","婚姻件数","30000","和歌山県","2017000000","2017年","件","4041"
"10270","婚姻件数","30000","和歌山県","2016000000","2016年","件","4061"
"10270","婚姻件数","30000","和歌山県","2015000000","2015年","件","4326"
"10270","婚姻件数","30000","和歌山県","2014000000","2014年","件","4419"
"10270","婚姻件数","30000","和歌山県","2013000000","2013年","件","4618"
"10270","婚姻件数","30000","和歌山県","2010000000","2010年","件","4771"
"10270","婚姻件数","30000","和歌山県","2005000000","2005年","件","4956"
"10270","婚姻件数","30000","和歌山県","2000000000","2000年","件","5897"
"10270","婚姻件数","30000","和歌山県","1995000000","1995年","件","6143"
"10270","婚姻件数","30000","和歌山県","1990000000","1990年","件","5682"
"10270","婚姻件数","30000","和歌山県","1985000000","1985年","件","6194"
"10270","婚姻件数","30000","和歌山県","1980000000","1980年","件","6480"
"10270","婚姻件数","30000","和歌山県","1975000000","1975年","件","7900"
"10270","婚姻件数","30000","和歌山県","1970000000","1970年","件","9576"
"10270","婚姻件数","30000","和歌山県","1965000000","1965年","件","9010"
"10270","婚姻件数","30000","和歌山県","1960000000","1960年","件","8684"
"10270","婚姻件数","30000","和歌山県","1955000000","1955年","件","8771"
"10270","婚姻件数","30000","和歌山県","1950000000","1950年","件","8290"
"10270","婚姻件数","30000","和歌山県","1947000000","1947年","件","11576"
"10270","婚姻件数","30000","和歌山県","1935000000","1935年","件","7283"
"10270","婚姻件数","31000","鳥取県","2024000000","2024年","件","1738"
"10270","婚姻件数","31000","鳥取県","2023000000","2023年","件","1810"
"10270","婚姻件数","31000","鳥取県","2022000000","2022年","件","1981"
"10270","婚姻件数","31000","鳥取県","2021000000","2021年","件","1977"
"10270","婚姻件数","31000","鳥取県","2020000000","2020年","件","2098"
"10270","婚姻件数","31000","鳥取県","2019000000","2019年","件","2389"
"10270","婚姻件数","31000","鳥取県","2018000000","2018年","件","2329"
"10270","婚姻件数","31000","鳥取県","2017000000","2017年","件","2414"
"10270","婚姻件数","31000","鳥取県","2016000000","2016年","件","2444"
"10270","婚姻件数","31000","鳥取県","2015000000","2015年","件","2681"
"10270","婚姻件数","31000","鳥取県","2014000000","2014年","件","2663"
"10270","婚姻件数","31000","鳥取県","2013000000","2013年","件","2719"
"10270","婚姻件数","31000","鳥取県","2010000000","2010年","件","2834"
"10270","婚姻件数","31000","鳥取県","2005000000","2005年","件","3008"
"10270","婚姻件数","31000","鳥取県","2000000000","2000年","件","3366"
"10270","婚姻件数","31000","鳥取県","1995000000","1995年","件","3246"
"10270","婚姻件数","31000","鳥取県","1990000000","1990年","件","3059"
"10270","婚姻件数","31000","鳥取県","1985000000","1985年","件","3469"
"10270","婚姻件数","31000","鳥取県","1980000000","1980年","件","3697"
"10270","婚姻件数","31000","鳥取県","1975000000","1975年","件","4195"
"10270","婚姻件数","31000","鳥取県","1970000000","1970年","件","4305"
"10270","婚姻件数","31000","鳥取県","1965000000","1965年","件","3916"
"10270","婚姻件数","31000","鳥取県","1960000000","1960年","件","4524"
"10270","婚姻件数","31000","鳥取県","1955000000","1955年","件","4445"
"10270","婚姻件数","31000","鳥取県","1950000000","1950年","件","5406"
"10270","婚姻件数","31000","鳥取県","1947000000","1947年","件","7579"
"10270","婚姻件数","31000","鳥取県","1935000000","1935年","件","4227"
"10270","婚姻件数","32000","島根県","2024000000","2024年","件","1982"
"10270","婚姻件数","32000","島根県","2023000000","2023年","件","2095"
"10270","婚姻件数","32000","島根県","2022000000","2022年","件","2167"
"10270","婚姻件数","32000","島根県","2021000000","2021年","件","2337"
"10270","婚姻件数","32000","島根県","2020000000","2020年","件","2398"
"10270","婚姻件数","32000","島根県","2019000000","2019年","件","2625"
"10270","婚姻件数","32000","島根県","2018000000","2018年","件","2672"
"10270","婚姻件数","32000","島根県","2017000000","2017年","件","2662"
"10270","婚姻件数","32000","島根県","2016000000","2016年","件","2755"
"10270","婚姻件数","32000","島根県","2015000000","2015年","件","2931"
"10270","婚姻件数","32000","島根県","2014000000","2014年","件","3022"
"10270","婚姻件数","32000","島根県","2013000000","2013年","件","2992"
"10270","婚姻件数","32000","島根県","2010000000","2010年","件","3283"
"10270","婚姻件数","32000","島根県","2005000000","2005年","件","3345"
"10270","婚姻件数","32000","島根県","2000000000","2000年","件","3772"
"10270","婚姻件数","32000","島根県","1995000000","1995年","件","3699"
"10270","婚姻件数","32000","島根県","1990000000","1990年","件","3513"
"10270","婚姻件数","32000","島根県","1985000000","1985年","件","4089"
"10270","婚姻件数","32000","島根県","1980000000","1980年","件","4243"
"10270","婚姻件数","32000","島根県","1975000000","1975年","件","4980"
"10270","婚姻件数","32000","島根県","1970000000","1970年","件","5334"
"10270","婚姻件数","32000","島根県","1965000000","1965年","件","5514"
"10270","婚姻件数","32000","島根県","1960000000","1960年","件","6888"
"10270","婚姻件数","32000","島根県","1955000000","1955年","件","6559"
"10270","婚姻件数","32000","島根県","1950000000","1950年","件","7487"
"10270","婚姻件数","32000","島根県","1947000000","1947年","件","12606"
"10270","婚姻件数","32000","島根県","1935000000","1935年","件","6468"
"10270","婚姻件数","33000","岡山県","2024000000","2024年","件","6753"
"10270","婚姻件数","33000","岡山県","2023000000","2023年","件","6781"
"10270","婚姻件数","33000","岡山県","2022000000","2022年","件","7399"
"10270","婚姻件数","33000","岡山県","2021000000","2021年","件","7399"
"10270","婚姻件数","33000","岡山県","2020000000","2020年","件","7852"
"10270","婚姻件数","33000","岡山県","2019000000","2019年","件","8734"
"10270","婚姻件数","33000","岡山県","2018000000","2018年","件","8436"
"10270","婚姻件数","33000","岡山県","2017000000","2017年","件","8832"
"10270","婚姻件数","33000","岡山県","2016000000","2016年","件","8916"
"10270","婚姻件数","33000","岡山県","2015000000","2015年","件","9263"
"10270","婚姻件数","33000","岡山県","2014000000","2014年","件","9265"
"10270","婚姻件数","33000","岡山県","2013000000","2013年","件","9651"
"10270","婚姻件数","33000","岡山県","2010000000","2010年","件","9894"
"10270","婚姻件数","33000","岡山県","2005000000","2005年","件","10098"
"10270","婚姻件数","33000","岡山県","2000000000","2000年","件","11376"
"10270","婚姻件数","33000","岡山県","1995000000","1995年","件","11424"
"10270","婚姻件数","33000","岡山県","1990000000","1990年","件","10063"
"10270","婚姻件数","33000","岡山県","1985000000","1985年","件","10836"
"10270","婚姻件数","33000","岡山県","1980000000","1980年","件","11381"
"10270","婚姻件数","33000","岡山県","1975000000","1975年","件","14007"
"10270","婚姻件数","33000","岡山県","1970000000","1970年","件","15493"
"10270","婚姻件数","33000","岡山県","1965000000","1965年","件","13041"
"10270","婚姻件数","33000","岡山県","1960000000","1960年","件","13276"
"10270","婚姻件数","33000","岡山県","1955000000","1955年","件","13306"
"10270","婚姻件数","33000","岡山県","1950000000","1950年","件","14294"
"10270","婚姻件数","33000","岡山県","1947000000","1947年","件","19546"
"10270","婚姻件数","33000","岡山県","1935000000","1935年","件","11428"
"10270","婚姻件数","34000","広島県","2024000000","2024年","件","10099"
"10270","婚姻件数","34000","広島県","2023000000","2023年","件","10083"
"10270","婚姻件数","34000","広島県","2022000000","2022年","件","10883"
"10270","婚姻件数","34000","広島県","2021000000","2021年","件","11116"
"10270","婚姻件数","34000","広島県","2020000000","2020年","件","11765"
"10270","婚姻件数","34000","広島県","2019000000","2019年","件","13185"
"10270","婚姻件数","34000","広島県","2018000000","2018年","件","12613"
"10270","婚姻件数","34000","広島県","2017000000","2017年","件","13177"
"10270","婚姻件数","34000","広島県","2016000000","2016年","件","13594"
"10270","婚姻件数","34000","広島県","2015000000","2015年","件","13712"
"10270","婚姻件数","34000","広島県","2014000000","2014年","件","14194"
"10270","婚姻件数","34000","広島県","2013000000","2013年","件","14495"
"10270","婚姻件数","34000","広島県","2010000000","2010年","件","15402"
"10270","婚姻件数","34000","広島県","2005000000","2005年","件","15728"
"10270","婚姻件数","34000","広島県","2000000000","2000年","件","17470"
"10270","婚姻件数","34000","広島県","1995000000","1995年","件","17633"
"10270","婚姻件数","34000","広島県","1990000000","1990年","件","16133"
"10270","婚姻件数","34000","広島県","1985000000","1985年","件","16264"
"10270","婚姻件数","34000","広島県","1980000000","1980年","件","17620"
"10270","婚姻件数","34000","広島県","1975000000","1975年","件","22018"
"10270","婚姻件数","34000","広島県","1970000000","1970年","件","23975"
"10270","婚姻件数","34000","広島県","1965000000","1965年","件","20958"
"10270","婚姻件数","34000","広島県","1960000000","1960年","件","18810"
"10270","婚姻件数","34000","広島県","1955000000","1955年","件","17258"
"10270","婚姻件数","34000","広島県","1950000000","1950年","件","17968"
"10270","婚姻件数","34000","広島県","1947000000","1947年","件","25818"
"10270","婚姻件数","34000","広島県","1935000000","1935年","件","16261"
"10270","婚姻件数","35000","山口県","2024000000","2024年","件","4189"
"10270","婚姻件数","35000","山口県","2023000000","2023年","件","4145"
"10270","婚姻件数","35000","山口県","2022000000","2022年","件","4593"
"10270","婚姻件数","35000","山口県","2021000000","2021年","件","4773"
"10270","婚姻件数","35000","山口県","2020000000","2020年","件","4810"
"10270","婚姻件数","35000","山口県","2019000000","2019年","件","5620"
"10270","婚姻件数","35000","山口県","2018000000","2018年","件","5347"
"10270","婚姻件数","35000","山口県","2017000000","2017年","件","5681"
"10270","婚姻件数","35000","山口県","2016000000","2016年","件","5906"
"10270","婚姻件数","35000","山口県","2015000000","2015年","件","5901"
"10270","婚姻件数","35000","山口県","2014000000","2014年","件","6163"
"10270","婚姻件数","35000","山口県","2013000000","2013年","件","6511"
"10270","婚姻件数","35000","山口県","2010000000","2010年","件","6966"
"10270","婚姻件数","35000","山口県","2005000000","2005年","件","7306"
"10270","婚姻件数","35000","山口県","2000000000","2000年","件","8249"
"10270","婚姻件数","35000","山口県","1995000000","1995年","件","8157"
"10270","婚姻件数","35000","山口県","1990000000","1990年","件","7690"
"10270","婚姻件数","35000","山口県","1985000000","1985年","件","8421"
"10270","婚姻件数","35000","山口県","1980000000","1980年","件","9598"
"10270","婚姻件数","35000","山口県","1975000000","1975年","件","11895"
"10270","婚姻件数","35000","山口県","1970000000","1970年","件","13248"
"10270","婚姻件数","35000","山口県","1965000000","1965年","件","12753"
"10270","婚姻件数","35000","山口県","1960000000","1960年","件","13546"
"10270","婚姻件数","35000","山口県","1955000000","1955年","件","12651"
"10270","婚姻件数","35000","山口県","1950000000","1950年","件","13785"
"10270","婚姻件数","35000","山口県","1947000000","1947年","件","18563"
"10270","婚姻件数","35000","山口県","1935000000","1935年","件","10174"
"10270","婚姻件数","36000","徳島県","2024000000","2024年","件","2280"
"10270","婚姻件数","36000","徳島県","2023000000","2023年","件","2277"
"10270","婚姻件数","36000","徳島県","2022000000","2022年","件","2375"
"10270","婚姻件数","36000","徳島県","2021000000","2021年","件","2457"
"10270","婚姻件数","36000","徳島県","2020000000","2020年","件","2609"
"10270","婚姻件数","36000","徳島県","2019000000","2019年","件","2878"
"10270","婚姻件数","36000","徳島県","2018000000","2018年","件","2910"
"10270","婚姻件数","36000","徳島県","2017000000","2017年","件","2985"
"10270","婚姻件数","36000","徳島県","2016000000","2016年","件","3177"
"10270","婚姻件数","36000","徳島県","2015000000","2015年","件","3229"
"10270","婚姻件数","36000","徳島県","2014000000","2014年","件","3322"
"10270","婚姻件数","36000","徳島県","2013000000","2013年","件","3426"
"10270","婚姻件数","36000","徳島県","2010000000","2010年","件","3573"
"10270","婚姻件数","36000","徳島県","2005000000","2005年","件","3637"
"10270","婚姻件数","36000","徳島県","2000000000","2000年","件","4523"
"10270","婚姻件数","36000","徳島県","1995000000","1995年","件","4406"
"10270","婚姻件数","36000","徳島県","1990000000","1990年","件","4174"
"10270","婚姻件数","36000","徳島県","1985000000","1985年","件","4680"
"10270","婚姻件数","36000","徳島県","1980000000","1980年","件","5247"
"10270","婚姻件数","36000","徳島県","1975000000","1975年","件","6186"
"10270","婚姻件数","36000","徳島県","1970000000","1970年","件","6215"
"10270","婚姻件数","36000","徳島県","1965000000","1965年","件","5975"
"10270","婚姻件数","36000","徳島県","1960000000","1960年","件","6558"
"10270","婚姻件数","36000","徳島県","1955000000","1955年","件","6757"
"10270","婚姻件数","36000","徳島県","1950000000","1950年","件","7581"
"10270","婚姻件数","36000","徳島県","1947000000","1947年","件","11528"
"10270","婚姻件数","36000","徳島県","1935000000","1935年","件","6343"
"10270","婚姻件数","37000","香川県","2024000000","2024年","件","3327"
"10270","婚姻件数","37000","香川県","2023000000","2023年","件","3296"
"10270","婚姻件数","37000","香川県","2022000000","2022年","件","3435"
"10270","婚姻件数","37000","香川県","2021000000","2021年","件","3668"
"10270","婚姻件数","37000","香川県","2020000000","2020年","件","3786"
"10270","婚姻件数","37000","香川県","2019000000","2019年","件","4237"
"10270","婚姻件数","37000","香川県","2018000000","2018年","件","4236"
"10270","婚姻件数","37000","香川県","2017000000","2017年","件","4317"
"10270","婚姻件数","37000","香川県","2016000000","2016年","件","4594"
"10270","婚姻件数","37000","香川県","2015000000","2015年","件","4626"
"10270","婚姻件数","37000","香川県","2014000000","2014年","件","4693"
"10270","婚姻件数","37000","香川県","2013000000","2013年","件","4828"
"10270","婚姻件数","37000","香川県","2010000000","2010年","件","4975"
"10270","婚姻件数","37000","香川県","2005000000","2005年","件","5254"
"10270","婚姻件数","37000","香川県","2000000000","2000年","件","6052"
"10270","婚姻件数","37000","香川県","1995000000","1995年","件","5794"
"10270","婚姻件数","37000","香川県","1990000000","1990年","件","5234"
"10270","婚姻件数","37000","香川県","1985000000","1985年","件","5689"
"10270","婚姻件数","37000","香川県","1980000000","1980年","件","6088"
"10270","婚姻件数","37000","香川県","1975000000","1975年","件","7261"
"10270","婚姻件数","37000","香川県","1970000000","1970年","件","8082"
"10270","婚姻件数","37000","香川県","1965000000","1965年","件","6942"
"10270","婚姻件数","37000","香川県","1960000000","1960年","件","7424"
"10270","婚姻件数","37000","香川県","1955000000","1955年","件","7388"
"10270","婚姻件数","37000","香川県","1950000000","1950年","件","8354"
"10270","婚姻件数","37000","香川県","1947000000","1947年","件","12632"
"10270","婚姻件数","37000","香川県","1935000000","1935年","件","6901"
"10270","婚姻件数","38000","愛媛県","2024000000","2024年","件","4104"
"10270","婚姻件数","38000","愛媛県","2023000000","2023年","件","4158"
"10270","婚姻件数","38000","愛媛県","2022000000","2022年","件","4477"
"10270","婚姻件数","38000","愛媛県","2021000000","2021年","件","4571"
"10270","婚姻件数","38000","愛媛県","2020000000","2020年","件","4903"
"10270","婚姻件数","38000","愛媛県","2019000000","2019年","件","5360"
"10270","婚姻件数","38000","愛媛県","2018000000","2018年","件","5421"
"10270","婚姻件数","38000","愛媛県","2017000000","2017年","件","5645"
"10270","婚姻件数","38000","愛媛県","2016000000","2016年","件","5861"
"10270","婚姻件数","38000","愛媛県","2015000000","2015年","件","6102"
"10270","婚姻件数","38000","愛媛県","2014000000","2014年","件","6148"
"10270","婚姻件数","38000","愛媛県","2013000000","2013年","件","6416"
"10270","婚姻件数","38000","愛媛県","2010000000","2010年","件","6922"
"10270","婚姻件数","38000","愛媛県","2005000000","2005年","件","7246"
"10270","婚姻件数","38000","愛媛県","2000000000","2000年","件","8147"
"10270","婚姻件数","38000","愛媛県","1995000000","1995年","件","8379"
"10270","婚姻件数","38000","愛媛県","1990000000","1990年","件","7815"
"10270","婚姻件数","38000","愛媛県","1985000000","1985年","件","8604"
"10270","婚姻件数","38000","愛媛県","1980000000","1980年","件","9204"
"10270","婚姻件数","38000","愛媛県","1975000000","1975年","件","11327"
"10270","婚姻件数","38000","愛媛県","1970000000","1970年","件","11854"
"10270","婚姻件数","38000","愛媛県","1965000000","1965年","件","11194"
"10270","婚姻件数","38000","愛媛県","1960000000","1960年","件","12209"
"10270","婚姻件数","38000","愛媛県","1955000000","1955年","件","11728"
"10270","婚姻件数","38000","愛媛県","1950000000","1950年","件","13096"
"10270","婚姻件数","38000","愛媛県","1947000000","1947年","件","17719"
"10270","婚姻件数","38000","愛媛県","1935000000","1935年","件","10195"
"10270","婚姻件数","39000","高知県","2024000000","2024年","件","2071"
"10270","婚姻件数","39000","高知県","2023000000","2023年","件","1985"
"10270","婚姻件数","39000","高知県","2022000000","2022年","件","2189"
"10270","婚姻件数","39000","高知県","2021000000","2021年","件","2332"
"10270","婚姻件数","39000","高知県","2020000000","2020年","件","2440"
"10270","婚姻件数","39000","高知県","2019000000","2019年","件","2630"
"10270","婚姻件数","39000","高知県","2018000000","2018年","件","2659"
"10270","婚姻件数","39000","高知県","2017000000","2017年","件","2872"
"10270","婚姻件数","39000","高知県","2016000000","2016年","件","2916"
"10270","婚姻件数","39000","高知県","2015000000","2015年","件","3057"
"10270","婚姻件数","39000","高知県","2014000000","2014年","件","3118"
"10270","婚姻件数","39000","高知県","2013000000","2013年","件","3257"
"10270","婚姻件数","39000","高知県","2010000000","2010年","件","3328"
"10270","婚姻件数","39000","高知県","2005000000","2005年","件","3705"
"10270","婚姻件数","39000","高知県","2000000000","2000年","件","4245"
"10270","婚姻件数","39000","高知県","1995000000","1995年","件","4172"
"10270","婚姻件数","39000","高知県","1990000000","1990年","件","3975"
"10270","婚姻件数","39000","高知県","1985000000","1985年","件","4624"
"10270","婚姻件数","39000","高知県","1980000000","1980年","件","4822"
"10270","婚姻件数","39000","高知県","1975000000","1975年","件","5792"
"10270","婚姻件数","39000","高知県","1970000000","1970年","件","6552"
"10270","婚姻件数","39000","高知県","1965000000","1965年","件","6191"
"10270","婚姻件数","39000","高知県","1960000000","1960年","件","7022"
"10270","婚姻件数","39000","高知県","1955000000","1955年","件","7161"
"10270","婚姻件数","39000","高知県","1950000000","1950年","件","7699"
"10270","婚姻件数","39000","高知県","1947000000","1947年","件","10986"
"10270","婚姻件数","39000","高知県","1935000000","1935年","件","6096"
"10270","婚姻件数","40000","福岡県","2024000000","2024年","件","21033"
"10270","婚姻件数","40000","福岡県","2023000000","2023年","件","20549"
"10270","婚姻件数","40000","福岡県","2022000000","2022年","件","21840"
"10270","婚姻件数","40000","福岡県","2021000000","2021年","件","22009"
"10270","婚姻件数","40000","福岡県","2020000000","2020年","件","22745"
"10270","婚姻件数","40000","福岡県","2019000000","2019年","件","25777"
"10270","婚姻件数","40000","福岡県","2018000000","2018年","件","25265"
"10270","婚姻件数","40000","福岡県","2017000000","2017年","件","25890"
"10270","婚姻件数","40000","福岡県","2016000000","2016年","件","26574"
"10270","婚姻件数","40000","福岡県","2015000000","2015年","件","27570"
"10270","婚姻件数","40000","福岡県","2014000000","2014年","件","27362"
"10270","婚姻件数","40000","福岡県","2013000000","2013年","件","28184"
"10270","婚姻件数","40000","福岡県","2010000000","2010年","件","29248"
"10270","婚姻件数","40000","福岡県","2005000000","2005年","件","28715"
"10270","婚姻件数","40000","福岡県","2000000000","2000年","件","30640"
"10270","婚姻件数","40000","福岡県","1995000000","1995年","件","30355"
"10270","婚姻件数","40000","福岡県","1990000000","1990年","件","27377"
"10270","婚姻件数","40000","福岡県","1985000000","1985年","件","29208"
"10270","婚姻件数","40000","福岡県","1980000000","1980年","件","32007"
"10270","婚姻件数","40000","福岡県","1975000000","1975年","件","36937"
"10270","婚姻件数","40000","福岡県","1970000000","1970年","件","38206"
"10270","婚姻件数","40000","福岡県","1965000000","1965年","件","37816"
"10270","婚姻件数","40000","福岡県","1960000000","1960年","件","37184"
"10270","婚姻件数","40000","福岡県","1955000000","1955年","件","31424"
"10270","婚姻件数","40000","福岡県","1950000000","1950年","件","32614"
"10270","婚姻件数","40000","福岡県","1947000000","1947年","件","39288"
"10270","婚姻件数","40000","福岡県","1935000000","1935年","件","21615"
"10270","婚姻件数","41000","佐賀県","2024000000","2024年","件","2609"
"10270","婚姻件数","41000","佐賀県","2023000000","2023年","件","2730"
"10270","婚姻件数","41000","佐賀県","2022000000","2022年","件","2951"
