"tab_code","表章項目","area_code","都道府県","time_code","時間軸(年次)","unit","value"
"10040","出生数","24000","三重県","2018000000","2018年","人","12582"
"10040","出生数","24000","三重県","2017000000","2017年","人","12663"
"10040","出生数","24000","三重県","2016000000","2016年","人","13376"
"10040","出生数","24000","三重県","2015000000","2015年","人","13950"
"10040","出生数","24000","三重県","2014000000","2014年","人","13727"
"10040","出生数","24000","三重県","2013000000","2013年","人","14514"
"10040","出生数","24000","三重県","2010000000","2010年","人","15262"
"10040","出生数","24000","三重県","2005000000","2005年","人","15345"
"10040","出生数","24000","三重県","2000000000","2000年","人","17726"
"10040","出生数","24000","三重県","1995000000","1995年","人","17500"
"10040","出生数","24000","三重県","1990000000","1990年","人","17917"
"10040","出生数","24000","三重県","1985000000","1985年","人","19745"
"10040","出生数","24000","三重県","1980000000","1980年","人","21446"
"10040","出生数","24000","三重県","1975000000","1975年","人","25862"
"10040","出生数","24000","三重県","1970000000","1970年","人","26154"
"10040","出生数","24000","三重県","1965000000","1965年","人","27057"
"10040","出生数","24000","三重県","1960000000","1960年","人","24113"
"10040","出生数","24000","三重県","1955000000","1955年","人","25456"
"10040","出生数","24000","三重県","1950000000","1950年","人","37240"
"10040","出生数","24000","三重県","1947000000","1947年","人","46234"
"10040","出生数","24000","三重県","1935000000","1935年","人","37796"
"10040","出生数","25000","滋賀県","2024000000","2024年","人","8795"
"10040","出生数","25000","滋賀県","2023000000","2023年","人","9249"
"10040","出生数","25000","滋賀県","2022000000","2022年","人","9766"
"10040","出生数","25000","滋賀県","2021000000","2021年","人","10130"
"10040","出生数","25000","滋賀県","2020000000","2020年","人","10437"
"10040","出生数","25000","滋賀県","2019000000","2019年","人","10627"
"10040","出生数","25000","滋賀県","2018000000","2018年","人","11350"
"10040","出生数","25000","滋賀県","2017000000","2017年","人","11600"
"10040","出生数","25000","滋賀県","2016000000","2016年","人","12073"
"10040","出生数","25000","滋賀県","2015000000","2015年","人","12622"
"10040","出生数","25000","滋賀県","2014000000","2014年","人","12729"
"10040","出生数","25000","滋賀県","2013000000","2013年","人","13015"
"10040","出生数","25000","滋賀県","2010000000","2010年","人","13363"
"10040","出生数","25000","滋賀県","2005000000","2005年","人","12899"
"10040","出生数","25000","滋賀県","2000000000","2000年","人","14087"
"10040","出生数","25000","滋賀県","1995000000","1995年","人","13320"
"10040","出生数","25000","滋賀県","1990000000","1990年","人","13607"
"10040","出生数","25000","滋賀県","1985000000","1985年","人","14863"
"10040","出生数","25000","滋賀県","1980000000","1980年","人","15946"
"10040","出生数","25000","滋賀県","1975000000","1975年","人","17629"
"10040","出生数","25000","滋賀県","1970000000","1970年","人","15593"
"10040","出生数","25000","滋賀県","1965000000","1965年","人","14277"
"10040","出生数","25000","滋賀県","1960000000","1960年","人","13477"
"10040","出生数","25000","滋賀県","1955000000","1955年","人","15053"
"10040","出生数","25000","滋賀県","1950000000","1950年","人","21422"
"10040","出生数","25000","滋賀県","1947000000","1947年","人","25869"
"10040","出生数","25000","滋賀県","1935000000","1935年","人","21305"
"10040","出生数","26000","京都府","2024000000","2024年","人","12938"
"10040","出生数","26000","京都府","2023000000","2023年","人","13882"
"10040","出生数","26000","京都府","2022000000","2022年","人","15068"
"10040","出生数","26000","京都府","2021000000","2021年","人","15818"
"10040","出生数","26000","京都府","2020000000","2020年","人","16440"
"10040","出生数","26000","京都府","2019000000","2019年","人","16993"
"10040","出生数","26000","京都府","2018000000","2018年","人","17909"
"10040","出生数","26000","京都府","2017000000","2017年","人","18521"
"10040","出生数","26000","京都府","2016000000","2016年","人","19327"
"10040","出生数","26000","京都府","2015000000","2015年","人","19663"
"10040","出生数","26000","京都府","2014000000","2014年","人","19583"
"10040","出生数","26000","京都府","2013000000","2013年","人","20106"
"10040","出生数","26000","京都府","2010000000","2010年","人","21234"
"10040","出生数","26000","京都府","2005000000","2005年","人","21560"
"10040","出生数","26000","京都府","2000000000","2000年","人","23997"
"10040","出生数","26000","京都府","1995000000","1995年","人","23219"
"10040","出生数","26000","京都府","1990000000","1990年","人","24209"
"10040","出生数","26000","京都府","1985000000","1985年","人","28479"
"10040","出生数","26000","京都府","1980000000","1980年","人","32139"
"10040","出生数","26000","京都府","1975000000","1975年","人","39921"
"10040","出生数","26000","京都府","1970000000","1970年","人","41235"
"10040","出生数","26000","京都府","1965000000","1965年","人","36703"
"10040","出生数","26000","京都府","1960000000","1960年","人","29194"
"10040","出生数","26000","京都府","1955000000","1955年","人","27943"
"10040","出生数","26000","京都府","1950000000","1950年","人","41236"
"10040","出生数","26000","京都府","1947000000","1947年","人","53828"
"10040","出生数","26000","京都府","1935000000","1935年","人","44449"
"10040","出生数","27000","大阪府","2024000000","2024年","人","53351"
"10040","出生数","27000","大阪府","2023000000","2023年","人","55292"
"10040","出生数","27000","大阪府","2022000000","2022年","人","57315"
"10040","出生数","27000","大阪府","2021000000","2021年","人","59780"
"10040","出生数","27000","大阪府","2020000000","2020年","人","61878"
"10040","出生数","27000","大阪府","2019000000","2019年","人","62557"
"10040","出生数","27000","大阪府","2018000000","2018年","人","65446"
"10040","出生数","27000","大阪府","2017000000","2017年","人","66605"
"10040","出生数","27000","大阪府","2016000000","2016年","人","68817"
"10040","出生数","27000","大阪府","2015000000","2015年","人","70596"
"10040","出生数","27000","大阪府","2014000000","2014年","人","69968"
"10040","出生数","27000","大阪府","2013000000","2013年","人","72054"
"10040","出生数","27000","大阪府","2010000000","2010年","人","75080"
"10040","出生数","27000","大阪府","2005000000","2005年","人","76111"
"10040","出生数","27000","大阪府","2000000000","2000年","人","88163"
"10040","出生数","27000","大阪府","1995000000","1995年","人","86076"
"10040","出生数","27000","大阪府","1990000000","1990年","人","86840"
"10040","出生数","27000","大阪府","1985000000","1985年","人","100328"
"10040","出生数","27000","大阪府","1980000000","1980年","人","111956"
"10040","出生数","27000","大阪府","1975000000","1975年","人","150653"
"10040","出生数","27000","大阪府","1970000000","1970年","人","169880"
"10040","出生数","27000","大阪府","1965000000","1965年","人","147249"
"10040","出生数","27000","大阪府","1960000000","1960年","人","95012"
"10040","出生数","27000","大阪府","1955000000","1955年","人","73374"
"10040","出生数","27000","大阪府","1950000000","1950年","人","93889"
"10040","出生数","27000","大阪府","1947000000","1947年","人","103782"
"10040","出生数","27000","大阪府","1935000000","1935年","人","105202"
"10040","出生数","28000","兵庫県","2024000000","2024年","人","30535"
"10040","出生数","28000","兵庫県","2023000000","2023年","人","32615"
"10040","出生数","28000","兵庫県","2022000000","2022年","人","33565"
"10040","出生数","28000","兵庫県","2021000000","2021年","人","35581"
"10040","出生数","28000","兵庫県","2020000000","2020年","人","36953"
"10040","出生数","28000","兵庫県","2019000000","2019年","人","38043"
"10040","出生数","28000","兵庫県","2018000000","2018年","人","39713"
"10040","出生数","28000","兵庫県","2017000000","2017年","人","41606"
"10040","出生数","28000","兵庫県","2016000000","2016年","人","43379"
"10040","出生数","28000","兵庫県","2015000000","2015年","人","44016"
"10040","出生数","28000","兵庫県","2014000000","2014年","人","44352"
"10040","出生数","28000","兵庫県","2013000000","2013年","人","45673"
"10040","出生数","28000","兵庫県","2010000000","2010年","人","47834"
"10040","出生数","28000","兵庫県","2005000000","2005年","人","47273"
"10040","出生数","28000","兵庫県","2000000000","2000年","人","54455"
"10040","出生数","28000","兵庫県","1995000000","1995年","人","51947"
"10040","出生数","28000","兵庫県","1990000000","1990年","人","53916"
"10040","出生数","28000","兵庫県","1985000000","1985年","人","61332"
"10040","出生数","28000","兵庫県","1980000000","1980年","人","68677"
"10040","出生数","28000","兵庫県","1975000000","1975年","人","86839"
"10040","出生数","28000","兵庫県","1970000000","1970年","人","91169"
"10040","出生数","28000","兵庫県","1965000000","1965年","人","82500"
"10040","出生数","28000","兵庫県","1960000000","1960年","人","64642"
"10040","出生数","28000","兵庫県","1955000000","1955年","人","62404"
"10040","出生数","28000","兵庫県","1950000000","1950年","人","81866"
"10040","出生数","28000","兵庫県","1947000000","1947年","人","97371"
"10040","出生数","28000","兵庫県","1935000000","1935年","人","82133"
"10040","出生数","29000","奈良県","2024000000","2024年","人","6697"
"10040","出生数","29000","奈良県","2023000000","2023年","人","6943"
"10040","出生数","29000","奈良県","2022000000","2022年","人","7315"
"10040","出生数","29000","奈良県","2021000000","2021年","人","7751"
"10040","出生数","29000","奈良県","2020000000","2020年","人","7831"
"10040","出生数","29000","奈良県","2019000000","2019年","人","8323"
"10040","出生数","29000","奈良県","2018000000","2018年","人","8947"
"10040","出生数","29000","奈良県","2017000000","2017年","人","8965"
"10040","出生数","29000","奈良県","2016000000","2016年","人","9430"
"10040","出生数","29000","奈良県","2015000000","2015年","人","9832"
"10040","出生数","29000","奈良県","2014000000","2014年","人","9625"
"10040","出生数","29000","奈良県","2013000000","2013年","人","10190"
"10040","出生数","29000","奈良県","2010000000","2010年","人","10694"
"10040","出生数","29000","奈良県","2005000000","2005年","人","11184"
"10040","出生数","29000","奈良県","2000000000","2000年","人","13270"
"10040","出生数","29000","奈良県","1995000000","1995年","人","13337"
"10040","出生数","29000","奈良県","1990000000","1990年","人","13315"
"10040","出生数","29000","奈良県","1985000000","1985年","人","14659"
"10040","出生数","29000","奈良県","1980000000","1980年","人","15949"
"10040","出生数","29000","奈良県","1975000000","1975年","人","17983"
"10040","出生数","29000","奈良県","1970000000","1970年","人","17516"
"10040","出生数","29000","奈良県","1965000000","1965年","人","14571"
"10040","出生数","29000","奈良県","1960000000","1960年","人","11994"
"10040","出生数","29000","奈良県","1955000000","1955年","人","13079"
"10040","出生数","29000","奈良県","1950000000","1950年","人","18594"
"10040","出生数","29000","奈良県","1947000000","1947年","人","23989"
"10040","出生数","29000","奈良県","1935000000","1935年","人","18026"
"10040","出生数","30000","和歌山県","2024000000","2024年","人","4457"
"10040","出生数","30000","和歌山県","2023000000","2023年","人","4901"
"10040","出生数","30000","和歌山県","2022000000","2022年","人","5238"
"10040","出生数","30000","和歌山県","2021000000","2021年","人","5514"
"10040","出生数","30000","和歌山県","2020000000","2020年","人","5732"
"10040","出生数","30000","和歌山県","2019000000","2019年","人","5869"
"10040","出生数","30000","和歌山県","2018000000","2018年","人","6070"
"10040","出生数","30000","和歌山県","2017000000","2017年","人","6465"
"10040","出生数","30000","和歌山県","2016000000","2016年","人","6659"
"10040","出生数","30000","和歌山県","2015000000","2015年","人","7030"
"10040","出生数","30000","和歌山県","2014000000","2014年","人","7140"
"10040","出生数","30000","和歌山県","2013000000","2013年","人","7122"
"10040","出生数","30000","和歌山県","2010000000","2010年","人","7587"
"10040","出生数","30000","和歌山県","2005000000","2005年","人","7835"
"10040","出生数","30000","和歌山県","2000000000","2000年","人","9566"
"10040","出生数","30000","和歌山県","1995000000","1995年","人","9879"
"10040","出生数","30000","和歌山県","1990000000","1990年","人","10126"
"10040","出生数","30000","和歌山県","1985000000","1985年","人","12086"
"10040","出生数","30000","和歌山県","1980000000","1980年","人","13444"
"10040","出生数","30000","和歌山県","1975000000","1975年","人","16340"
"10040","出生数","30000","和歌山県","1970000000","1970年","人","17974"
"10040","出生数","30000","和歌山県","1965000000","1965年","人","18054"
"10040","出生数","30000","和歌山県","1960000000","1960年","人","15905"
"10040","出生数","30000","和歌山県","1955000000","1955年","人","17434"
"10040","出生数","30000","和歌山県","1950000000","1950年","人","23739"
"10040","出生数","30000","和歌山県","1947000000","1947年","人","30803"
"10040","出生数","30000","和歌山県","1935000000","1935年","人","24490"
"10040","出生数","31000","鳥取県","2024000000","2024年","人","3092"
"10040","出生数","31000","鳥取県","2023000000","2023年","人","3263"
"10040","出生数","31000","鳥取県","2022000000","2022年","人","3752"
"10040","出生数","31000","鳥取県","2021000000","2021年","人","3708"
"10040","出生数","31000","鳥取県","2020000000","2020年","人","3783"
"10040","出生数","31000","鳥取県","2019000000","2019年","人","3988"
"10040","出生数","31000","鳥取県","2018000000","2018年","人","4190"
"10040","出生数","31000","鳥取県","2017000000","2017年","人","4310"
"10040","出生数","31000","鳥取県","2016000000","2016年","人","4436"
"10040","出生数","31000","鳥取県","2015000000","2015年","人","4624"
"10040","出生数","31000","鳥取県","2014000000","2014年","人","4527"
"10040","出生数","31000","鳥取県","2013000000","2013年","人","4759"
"10040","出生数","31000","鳥取県","2010000000","2010年","人","4790"
"10040","出生数","31000","鳥取県","2005000000","2005年","人","5012"
"10040","出生数","31000","鳥取県","2000000000","2000年","人","5645"
"10040","出生数","31000","鳥取県","1995000000","1995年","人","5723"
"10040","出生数","31000","鳥取県","1990000000","1990年","人","6412"
"10040","出生数","31000","鳥取県","1985000000","1985年","人","7508"
"10040","出生数","31000","鳥取県","1980000000","1980年","人","8196"
"10040","出生数","31000","鳥取県","1975000000","1975年","人","8755"
"10040","出生数","31000","鳥取県","1970000000","1970年","人","7998"
"10040","出生数","31000","鳥取県","1965000000","1965年","人","8560"
"10040","出生数","31000","鳥取県","1960000000","1960年","人","9575"
"10040","出生数","31000","鳥取県","1955000000","1955年","人","11901"
"10040","出生数","31000","鳥取県","1950000000","1950年","人","16108"
"10040","出生数","31000","鳥取県","1947000000","1947年","人","19348"
"10040","出生数","31000","鳥取県","1935000000","1935年","人","14625"
"10040","出生数","32000","島根県","2024000000","2024年","人","3622"
"10040","出生数","32000","島根県","2023000000","2023年","人","3759"
"10040","出生数","32000","島根県","2022000000","2022年","人","4161"
"10040","出生数","32000","島根県","2021000000","2021年","人","4415"
"10040","出生数","32000","島根県","2020000000","2020年","人","4473"
"10040","出生数","32000","島根県","2019000000","2019年","人","4594"
"10040","出生数","32000","島根県","2018000000","2018年","人","4887"
"10040","出生数","32000","島根県","2017000000","2017年","人","5109"
"10040","出生数","32000","島根県","2016000000","2016年","人","5300"
"10040","出生数","32000","島根県","2015000000","2015年","人","5551"
"10040","出生数","32000","島根県","2014000000","2014年","人","5359"
"10040","出生数","32000","島根県","2013000000","2013年","人","5534"
"10040","出生数","32000","島根県","2010000000","2010年","人","5756"
"10040","出生数","32000","島根県","2005000000","2005年","人","5697"
"10040","出生数","32000","島根県","2000000000","2000年","人","6522"
"10040","出生数","32000","島根県","1995000000","1995年","人","6764"
"10040","出生数","32000","島根県","1990000000","1990年","人","7510"
"10040","出生数","32000","島根県","1985000000","1985年","人","9051"
"10040","出生数","32000","島根県","1980000000","1980年","人","9959"
"10040","出生数","32000","島根県","1975000000","1975年","人","10939"
"10040","出生数","32000","島根県","1970000000","1970年","人","10539"
"10040","出生数","32000","島根県","1965000000","1965年","人","11796"
"10040","出生数","32000","島根県","1960000000","1960年","人","14113"
"10040","出生数","32000","島根県","1955000000","1955年","人","17162"
"10040","出生数","32000","島根県","1950000000","1950年","人","25857"
"10040","出生数","32000","島根県","1947000000","1947年","人","32534"
"10040","出生数","32000","島根県","1935000000","1935年","人","24019"
"10040","出生数","33000","岡山県","2024000000","2024年","人","10926"
"10040","出生数","33000","岡山県","2023000000","2023年","人","11575"
"10040","出生数","33000","岡山県","2022000000","2022年","人","12371"
"10040","出生数","33000","岡山県","2021000000","2021年","人","13107"
"10040","出生数","33000","岡山県","2020000000","2020年","人","13521"
"10040","出生数","33000","岡山県","2019000000","2019年","人","13695"
"10040","出生数","33000","岡山県","2018000000","2018年","人","14485"
"10040","出生数","33000","岡山県","2017000000","2017年","人","14910"
"10040","出生数","33000","岡山県","2016000000","2016年","人","15477"
"10040","出生数","33000","岡山県","2015000000","2015年","人","15599"
"10040","出生数","33000","岡山県","2014000000","2014年","人","15837"
"10040","出生数","33000","岡山県","2013000000","2013年","人","16210"
"10040","出生数","33000","岡山県","2010000000","2010年","人","16759"
"10040","出生数","33000","岡山県","2005000000","2005年","人","16688"
"10040","出生数","33000","岡山県","2000000000","2000年","人","19059"
"10040","出生数","33000","岡山県","1995000000","1995年","人","18622"
"10040","出生数","33000","岡山県","1990000000","1990年","人","19117"
"10040","出生数","33000","岡山県","1985000000","1985年","人","22698"
"10040","出生数","33000","岡山県","1980000000","1980年","人","24463"
"10040","出生数","33000","岡山県","1975000000","1975年","人","30102"
"10040","出生数","33000","岡山県","1970000000","1970年","人","28717"
"10040","出生数","33000","岡山県","1965000000","1965年","人","25451"
"10040","出生数","33000","岡山県","1960000000","1960年","人","25315"
"10040","出生数","33000","岡山県","1955000000","1955年","人","28475"
"10040","出生数","33000","岡山県","1950000000","1950年","人","40364"
"10040","出生数","33000","岡山県","1947000000","1947年","人","53528"
"10040","出生数","33000","岡山県","1935000000","1935年","人","38499"
"10040","出生数","34000","広島県","2024000000","2024年","人","15765"
"10040","出生数","34000","広島県","2023000000","2023年","人","16682"
"10040","出生数","34000","広島県","2022000000","2022年","人","17903"
"10040","出生数","34000","広島県","2021000000","2021年","人","18636"
"10040","出生数","34000","広島県","2020000000","2020年","人","19606"
"10040","出生数","34000","広島県","2019000000","2019年","人","20034"
"10040","出生数","34000","広島県","2018000000","2018年","人","21363"
"10040","出生数","34000","広島県","2017000000","2017年","人","22150"
"10040","出生数","34000","広島県","2016000000","2016年","人","22736"
"10040","出生数","34000","広島県","2015000000","2015年","人","23679"
"10040","出生数","34000","広島県","2014000000","2014年","人","23776"
"10040","出生数","34000","広島県","2013000000","2013年","人","24713"
"10040","出生数","34000","広島県","2010000000","2010年","人","25546"
"10040","出生数","34000","広島県","2005000000","2005年","人","24740"
"10040","出生数","34000","広島県","2000000000","2000年","人","27384"
"10040","出生数","34000","広島県","1995000000","1995年","人","27609"
"10040","出生数","34000","広島県","1990000000","1990年","人","28857"
"10040","出生数","34000","広島県","1985000000","1985年","人","33501"
"10040","出生数","34000","広島県","1980000000","1980年","人","37360"
"10040","出生数","34000","広島県","1975000000","1975年","人","46843"
"10040","出生数","34000","広島県","1970000000","1970年","人","44532"
"10040","出生数","34000","広島県","1965000000","1965年","人","38967"
"10040","出生数","34000","広島県","1960000000","1960年","人","34453"
"10040","出生数","34000","広島県","1955000000","1955年","人","37643"
"10040","出生数","34000","広島県","1950000000","1950年","人","52802"
"10040","出生数","34000","広島県","1947000000","1947年","人","67757"
"10040","出生数","34000","広島県","1935000000","1935年","人","53426"
"10040","出生数","35000","山口県","2024000000","2024年","人","6777"
"10040","出生数","35000","山口県","2023000000","2023年","人","7189"
"10040","出生数","35000","山口県","2022000000","2022年","人","7762"
"10040","出生数","35000","山口県","2021000000","2021年","人","7978"
"10040","出生数","35000","山口県","2020000000","2020年","人","8203"
"10040","出生数","35000","山口県","2019000000","2019年","人","8771"
"10040","出生数","35000","山口県","2018000000","2018年","人","8987"
"10040","出生数","35000","山口県","2017000000","2017年","人","9455"
"10040","出生数","35000","山口県","2016000000","2016年","人","9844"
"10040","出生数","35000","山口県","2015000000","2015年","人","10360"
"10040","出生数","35000","山口県","2014000000","2014年","人","10197"
"10040","出生数","35000","山口県","2013000000","2013年","人","10705"
"10040","出生数","35000","山口県","2010000000","2010年","人","11551"
"10040","出生数","35000","山口県","2005000000","2005年","人","11514"
"10040","出生数","35000","山口県","2000000000","2000年","人","13121"
"10040","出生数","35000","山口県","1995000000","1995年","人","13240"
"10040","出生数","35000","山口県","1990000000","1990年","人","13729"
"10040","出生数","35000","山口県","1985000000","1985年","人","17674"
"10040","出生数","35000","山口県","1980000000","1980年","人","19798"
"10040","出生数","35000","山口県","1975000000","1975年","人","23956"
"10040","出生数","35000","山口県","1970000000","1970年","人","24584"
"10040","出生数","35000","山口県","1965000000","1965年","人","24537"
"10040","出生数","35000","山口県","1960000000","1960年","人","24981"
"10040","出生数","35000","山口県","1955000000","1955年","人","28756"
"10040","出生数","35000","山口県","1950000000","1950年","人","42761"
"10040","出生数","35000","山口県","1947000000","1947年","人","49246"
"10040","出生数","35000","山口県","1935000000","1935年","人","34241"
"10040","出生数","36000","徳島県","2024000000","2024年","人","3547"
"10040","出生数","36000","徳島県","2023000000","2023年","人","3903"
"10040","出生数","36000","徳島県","2022000000","2022年","人","4148"
"10040","出生数","36000","徳島県","2021000000","2021年","人","4337"
"10040","出生数","36000","徳島県","2020000000","2020年","人","4521"
"10040","出生数","36000","徳島県","2019000000","2019年","人","4554"
"10040","出生数","36000","徳島県","2018000000","2018年","人","4998"
"10040","出生数","36000","徳島県","2017000000","2017年","人","5182"
"10040","出生数","36000","徳島県","2016000000","2016年","人","5346"
"10040","出生数","36000","徳島県","2015000000","2015年","人","5586"
"10040","出生数","36000","徳島県","2014000000","2014年","人","5502"
"10040","出生数","36000","徳島県","2013000000","2013年","人","5666"
"10040","出生数","36000","徳島県","2010000000","2010年","人","5904"
"10040","出生数","36000","徳島県","2005000000","2005年","人","5913"
"10040","出生数","36000","徳島県","2000000000","2000年","人","7224"
"10040","出生数","36000","徳島県","1995000000","1995年","人","7472"
"10040","出生数","36000","徳島県","1990000000","1990年","人","7943"
"10040","出生数","36000","徳島県","1985000000","1985年","人","9708"
"10040","出生数","36000","徳島県","1980000000","1980年","人","10544"
"10040","出生数","36000","徳島県","1975000000","1975年","人","12020"
"10040","出生数","36000","徳島県","1970000000","1970年","人","11852"
"10040","出生数","36000","徳島県","1965000000","1965年","人","12622"
"10040","出生数","36000","徳島県","1960000000","1960年","人","13317"
"10040","出生数","36000","徳島県","1955000000","1955年","人","18042"
"10040","出生数","36000","徳島県","1950000000","1950年","人","25469"
"10040","出生数","36000","徳島県","1947000000","1947年","人","31646"
"10040","出生数","36000","徳島県","1935000000","1935年","人","24382"
"10040","出生数","37000","香川県","2024000000","2024年","人","5059"
"10040","出生数","37000","香川県","2023000000","2023年","人","5365"
"10040","出生数","37000","香川県","2022000000","2022年","人","5802"
"10040","出生数","37000","香川県","2021000000","2021年","人","6223"
"10040","出生数","37000","香川県","2020000000","2020年","人","6179"
"10040","出生数","37000","香川県","2019000000","2019年","人","6631"
"10040","出生数","37000","香川県","2018000000","2018年","人","6899"
"10040","出生数","37000","香川県","2017000000","2017年","人","7387"
"10040","出生数","37000","香川県","2016000000","2016年","人","7510"
"10040","出生数","37000","香川県","2015000000","2015年","人","7719"
"10040","出生数","37000","香川県","2014000000","2014年","人","7745"
"10040","出生数","37000","香川県","2013000000","2013年","人","8059"
"10040","出生数","37000","香川県","2010000000","2010年","人","8397"
"10040","出生数","37000","香川県","2005000000","2005年","人","8686"
"10040","出生数","37000","香川県","2000000000","2000年","人","9808"
"10040","出生数","37000","香川県","1995000000","1995年","人","9301"
"10040","出生数","37000","香川県","1990000000","1990年","人","9555"
"10040","出生数","37000","香川県","1985000000","1985年","人","11529"
"10040","出生数","37000","香川県","1980000000","1980年","人","12993"
"10040","出生数","37000","香川県","1975000000","1975年","人","15539"
"10040","出生数","37000","香川県","1970000000","1970年","人","14522"
"10040","出生数","37000","香川県","1965000000","1965年","人","13721"
"10040","出生数","37000","香川県","1960000000","1960年","人","13540"
"10040","出生数","37000","香川県","1955000000","1955年","人","16641"
"10040","出生数","37000","香川県","1950000000","1950年","人","24633"
"10040","出生数","37000","香川県","1947000000","1947年","人","34284"
"10040","出生数","37000","香川県","1935000000","1935年","人","24502"
"10040","出生数","38000","愛媛県","2024000000","2024年","人","6557"
"10040","出生数","38000","愛媛県","2023000000","2023年","人","6950"
"10040","出生数","38000","愛媛県","2022000000","2022年","人","7572"
"10040","出生数","38000","愛媛県","2021000000","2021年","人","8011"
"10040","出生数","38000","愛媛県","2020000000","2020年","人","8102"
"10040","出生数","38000","愛媛県","2019000000","2019年","人","8446"
"10040","出生数","38000","愛媛県","2018000000","2018年","人","9330"
"10040","出生数","38000","愛媛県","2017000000","2017年","人","9569"
"10040","出生数","38000","愛媛県","2016000000","2016年","人","9911"
"10040","出生数","38000","愛媛県","2015000000","2015年","人","10146"
"10040","出生数","38000","愛媛県","2014000000","2014年","人","10399"
"10040","出生数","38000","愛媛県","2013000000","2013年","人","10696"
"10040","出生数","38000","愛媛県","2010000000","2010年","人","11427"
"10040","出生数","38000","愛媛県","2005000000","2005年","人","11528"
"10040","出生数","38000","愛媛県","2000000000","2000年","人","13207"
"10040","出生数","38000","愛媛県","1995000000","1995年","人","13849"
"10040","出生数","38000","愛媛県","1990000000","1990年","人","14612"
"10040","出生数","38000","愛媛県","1985000000","1985年","人","17644"
"10040","出生数","38000","愛媛県","1980000000","1980年","人","19721"
"10040","出生数","38000","愛媛県","1975000000","1975年","人","23315"
"10040","出生数","38000","愛媛県","1970000000","1970年","人","22877"
"10040","出生数","38000","愛媛県","1965000000","1965年","人","24424"
"10040","出生数","38000","愛媛県","1960000000","1960年","人","25039"
"10040","出生数","38000","愛媛県","1955000000","1955年","人","30584"
"10040","出生数","38000","愛媛県","1950000000","1950年","人","45549"
"10040","出生数","38000","愛媛県","1947000000","1947年","人","52775"
"10040","出生数","38000","愛媛県","1935000000","1935年","人","38367"
"10040","出生数","39000","高知県","2024000000","2024年","人","3108"
"10040","出生数","39000","高知県","2023000000","2023年","人","3380"
"10040","出生数","39000","高知県","2022000000","2022年","人","3721"
"10040","出生数","39000","高知県","2021000000","2021年","人","4090"
"10040","出生数","39000","高知県","2020000000","2020年","人","4082"
"10040","出生数","39000","高知県","2019000000","2019年","人","4270"
"10040","出生数","39000","高知県","2018000000","2018年","人","4559"
"10040","出生数","39000","高知県","2017000000","2017年","人","4837"
"10040","出生数","39000","高知県","2016000000","2016年","人","4779"
"10040","出生数","39000","高知県","2015000000","2015年","人","5052"
"10040","出生数","39000","高知県","2014000000","2014年","人","5015"
"10040","出生数","39000","高知県","2013000000","2013年","人","5266"
"10040","出生数","39000","高知県","2010000000","2010年","人","5518"
"10040","出生数","39000","高知県","2005000000","2005年","人","5916"
"10040","出生数","39000","高知県","2000000000","2000年","人","6811"
"10040","出生数","39000","高知県","1995000000","1995年","人","6939"
"10040","出生数","39000","高知県","1990000000","1990年","人","7182"
"10040","出生数","39000","高知県","1985000000","1985年","人","9350"
"10040","出生数","39000","高知県","1980000000","1980年","人","9378"
"10040","出生数","39000","高知県","1975000000","1975年","人","11773"
"10040","出生数","39000","高知県","1970000000","1970年","人","11842"
"10040","出生数","39000","高知県","1965000000","1965年","人","12028"
"10040","出生数","39000","高知県","1960000000","1960年","人","12663"
"10040","出生数","39000","高知県","1955000000","1955年","人","16029"
"10040","出生数","39000","高知県","1950000000","1950年","人","23037"
"10040","出生数","39000","高知県","1947000000","1947年","人","28656"
"10040","出生数","39000","高知県","1935000000","1935年","人","20867"
"10040","出生数","40000","福岡県","2024000000","2024年","人","32280"
"10040","出生数","40000","福岡県","2023000000","2023年","人","33942"
"10040","出生数","40000","福岡県","2022000000","2022年","人","35970"
"10040","出生数","40000","福岡県","2021000000","2021年","人","37540"
"10040","出生数","40000","福岡県","2020000000","2020年","人","38966"
"10040","出生数","40000","福岡県","2019000000","2019年","人","39754"
"10040","出生数","40000","福岡県","2018000000","2018年","人","42008"
"10040","出生数","40000","福岡県","2017000000","2017年","人","43440"
"10040","出生数","40000","福岡県","2016000000","2016年","人","44036"
"10040","出生数","40000","福岡県","2015000000","2015年","人","45236"
"10040","出生数","40000","福岡県","2014000000","2014年","人","45203"
"10040","出生数","40000","福岡県","2013000000","2013年","人","45898"
"10040","出生数","40000","福岡県","2010000000","2010年","人","46818"
"10040","出生数","40000","福岡県","2005000000","2005年","人","43421"
"10040","出生数","40000","福岡県","2000000000","2000年","人","47290"
"10040","出生数","40000","福岡県","1995000000","1995年","人","46849"
"10040","出生数","40000","福岡県","1990000000","1990年","人","48164"
"10040","出生数","40000","福岡県","1985000000","1985年","人","58837"
"10040","出生数","40000","福岡県","1980000000","1980年","人","64404"
"10040","出生数","40000","福岡県","1975000000","1975年","人","71059"
"10040","出生数","40000","福岡県","1970000000","1970年","人","69632"
"10040","出生数","40000","福岡県","1965000000","1965年","人","68854"
"10040","出生数","40000","福岡県","1960000000","1960年","人","67318"
"10040","出生数","40000","福岡県","1955000000","1955年","人","76427"
"10040","出生数","40000","福岡県","1950000000","1950年","人","109156"
